"('digit', 0.0058003957)","('like', 0.0034439687)","('switch', 0.0034285772)","('use', 0.003165496)","('would', 0.003087817)","('go', 0.002944916)","('get', 0.002698404)","('work', 0.0022608114)","('device', 0.0021369676)","('want', 0.0019892168)"
"('digit', 0.00515031)","('switch', 0.0037770132)","('work', 0.0029420755)","('use', 0.0029157219)","('get', 0.002516183)","('would', 0.0023136528)","('control', 0.0022629907)","('like', 0.0022031781)","('smart', 0.0020991166)","('device', 0.002087127)"
"('digit', 0.0046114307)","('use', 0.0036558546)","('get', 0.0031309004)","('switch', 0.003102935)","('work', 0.0030899188)","('would', 0.002684887)","('go', 0.0025215414)","('device', 0.0024586306)","('light', 0.0023973915)","('smart', 0.0023102094)"
"('digit', 0.0073246653)","('switch', 0.0038703089)","('use', 0.0035121797)","('get', 0.002733654)","('light', 0.002621533)","('go', 0.0024362172)","('like', 0.0023653489)","('need', 0.0023330892)","('work', 0.002240225)","('device', 0.002164961)"
"('digit', 0.0050156172)","('use', 0.0046888785)","('get', 0.0031148603)","('switch', 0.0028835067)","('smart', 0.0028186275)","('work', 0.0026755002)","('go', 0.0026081984)","('would', 0.0025549738)","('light', 0.0023898035)","('hub', 0.002073442)"
"('digit', 0.006560658)","('use', 0.0042148493)","('switch', 0.0035866708)","('get', 0.00289039)","('would', 0.0026974045)","('light', 0.00261097)","('work', 0.0025828325)","('like', 0.0024583614)","('go', 0.0023555744)","('smart', 0.002300574)"
"('digit', 0.005768156)","('switch', 0.00428089)","('use', 0.0038646478)","('like', 0.0028692244)","('smart', 0.002615908)","('device', 0.0025901247)","('go', 0.0025379944)","('get', 0.0024613892)","('work', 0.002145544)","('light', 0.002085125)"
"('digit', 0.0058484133)","('use', 0.0041369726)","('switch', 0.003571605)","('light', 0.003025813)","('get', 0.0028735606)","('work', 0.0027863937)","('go', 0.0025007653)","('like', 0.0024103322)","('would', 0.002298012)","('control', 0.002074146)"
"('digit', 0.0056486125)","('use', 0.0045025656)","('smart', 0.003460016)","('switch', 0.003268076)","('get', 0.0027641882)","('work', 0.002690055)","('would', 0.0024948756)","('control', 0.002199189)","('like', 0.0021745549)","('want', 0.0021129209)"
"('digit', 0.007932048)","('use', 0.0031884187)","('would', 0.003056162)","('get', 0.0029116787)","('switch', 0.0027790833)","('work', 0.0027253684)","('go', 0.002408883)","('smart', 0.0023054765)","('like', 0.00219668)","('want', 0.0021113441)"
"('use', 0.005294148)","('digit', 0.004835178)","('switch', 0.003723922)","('get', 0.003197219)","('work', 0.0025688384)","('go', 0.0024883144)","('like', 0.0023278468)","('would', 0.0021987497)","('light', 0.0021115495)","('smart', 0.002107405)"
"('digit', 0.004751861)","('use', 0.004266713)","('switch', 0.0036603918)","('like', 0.0025503952)","('get', 0.0025056775)","('light', 0.0024290057)","('would', 0.0023757652)","('control', 0.0021133306)","('device', 0.0020124044)","('want', 0.001843305)"
"('digit', 0.005591782)","('switch', 0.004165996)","('use', 0.0040842346)","('get', 0.0028441234)","('would', 0.0026310098)","('smart', 0.0024691992)","('like', 0.0023432004)","('light', 0.002282013)","('work', 0.0020800163)","('device', 0.0019373888)"
"('digit', 0.0057809195)","('use', 0.003747758)","('switch', 0.0035627214)","('get', 0.0034356483)","('work', 0.0027585796)","('smart', 0.0025781498)","('device', 0.002259095)","('go', 0.0022439936)","('like', 0.0020874427)","('light', 0.0020673992)"
"('digit', 0.0060079754)","('switch', 0.004814049)","('get', 0.0035442975)","('work', 0.0029233217)","('use', 0.0028613228)","('light', 0.0027777925)","('go', 0.0024917012)","('would', 0.0024266366)","('smart', 0.0023920848)","('like', 0.0022874668)"
"('digit', 0.00663296)","('switch', 0.0034631852)","('use', 0.0033168094)","('like', 0.0028199847)","('get', 0.0025860495)","('would', 0.0024933447)","('smart', 0.0023580315)","('control', 0.0022086282)","('work', 0.002147288)","('device', 0.0019354969)"
"('digit', 0.005937147)","('use', 0.004479186)","('get', 0.0029992235)","('work', 0.002852643)","('switch', 0.0027744332)","('go', 0.0027406458)","('like', 0.0024639552)","('light', 0.002405032)","('would', 0.002376081)","('smart', 0.0023535579)"
"('digit', 0.0049564373)","('use', 0.0037016645)","('switch', 0.0035662833)","('get', 0.0033026936)","('like', 0.0025361092)","('device', 0.0025152813)","('smart', 0.002475125)","('would', 0.0024604478)","('want', 0.0022392499)","('hub', 0.0022078038)"
"('digit', 0.0062697106)","('use', 0.0037263916)","('get', 0.003654859)","('switch', 0.0034897882)","('work', 0.0031371063)","('go', 0.003112289)","('smart', 0.0028882474)","('would', 0.0025265398)","('like', 0.0021856003)","('light', 0.0021424773)"
"('digit', 0.006855126)","('switch', 0.00400301)","('like', 0.0032617801)","('use', 0.0032550688)","('get', 0.00273913)","('smart', 0.0027211632)","('would', 0.0025378782)","('want', 0.0023543525)","('go', 0.002221058)","('work', 0.0021930928)"
"('digit', 0.006375332)","('switch', 0.0037380743)","('use', 0.003647598)","('get', 0.0031846322)","('smart', 0.0030732227)","('work', 0.0021776347)","('device', 0.0020938271)","('control', 0.0020930956)","('go', 0.0020384623)","('would', 0.002007211)"
"('digit', 0.0060055847)","('use', 0.0056653735)","('switch', 0.0033135714)","('get', 0.0027382693)","('like', 0.0026890198)","('work', 0.0025644104)","('would', 0.0025042351)","('go', 0.0024198021)","('hub', 0.0020426973)","('control', 0.0019749128)"
"('digit', 0.0066861557)","('switch', 0.004377122)","('use', 0.0035692484)","('get', 0.0033475142)","('go', 0.0027422558)","('light', 0.002513682)","('would', 0.0024807313)","('work', 0.0024332155)","('like', 0.002369825)","('smart', 0.0018906642)"
"('use', 0.0053493297)","('digit', 0.0053283894)","('switch', 0.0030925502)","('smart', 0.003047076)","('go', 0.0023664546)","('would', 0.0023287365)","('work', 0.0022654338)","('like', 0.0021999804)","('want', 0.002066013)","('get', 0.0020175627)"
"('digit', 0.0060855253)","('switch', 0.0038422092)","('use', 0.0038089557)","('get', 0.0032253843)","('work', 0.0030391542)","('like', 0.002831066)","('light', 0.002824336)","('would', 0.0022198984)","('need', 0.0020337887)","('hub', 0.0018165715)"
"('digit', 0.004756176)","('use', 0.0042220997)","('work', 0.0031784868)","('switch', 0.0026717482)","('get', 0.0025571517)","('would', 0.002354848)","('smart', 0.0023408711)","('like', 0.0023122958)","('hub', 0.0021581012)","('want', 0.0021012567)"
"('digit', 0.006302575)","('switch', 0.004253455)","('use', 0.003982996)","('get', 0.0029919636)","('work', 0.0029611334)","('smart', 0.0023135613)","('light', 0.0022009758)","('like', 0.0021480133)","('go', 0.0020699112)","('would', 0.0017696966)"
"('digit', 0.007252103)","('use', 0.0037848714)","('switch', 0.0031161788)","('work', 0.0028579289)","('like', 0.0026043297)","('would', 0.0024724212)","('get', 0.0023505518)","('smart', 0.0023373023)","('device', 0.002168072)","('make', 0.0020772892)"
"('use', 0.004598624)","('digit', 0.0043856637)","('switch', 0.004359634)","('get', 0.0028507942)","('work', 0.0027268014)","('would', 0.002417346)","('like', 0.002347679)","('light', 0.0022180679)","('smart', 0.0021176606)","('device', 0.0019731517)"
"('digit', 0.007559515)","('use', 0.0045211753)","('get', 0.0035795101)","('switch', 0.0032880686)","('work', 0.0028135797)","('light', 0.002505584)","('like', 0.0023461764)","('go', 0.0022031327)","('control', 0.0021738494)","('device', 0.00203753)"
"('digit', 0.0054389504)","('use', 0.004243051)","('switch', 0.0032385224)","('light', 0.0026181934)","('smart', 0.0025938451)","('get', 0.0025878302)","('would', 0.0024657752)","('work', 0.002461749)","('go', 0.0024555346)","('device', 0.0022594582)"
"('digit', 0.006244253)","('get', 0.0036319236)","('switch', 0.0032030367)","('work', 0.0031168857)","('use', 0.0027067857)","('like', 0.0024429169)","('smart', 0.0023437124)","('good', 0.0022039409)","('light', 0.0020383736)","('would', 0.001952548)"
"('digit', 0.0074833194)","('use', 0.0038632345)","('switch', 0.00323994)","('go', 0.0027238799)","('get', 0.0026704678)","('would', 0.002440546)","('work', 0.0022768998)","('device', 0.00224518)","('control', 0.0022312177)","('like', 0.0021079415)"
"('switch', 0.004780648)","('digit', 0.0039254487)","('use', 0.003629258)","('work', 0.00308343)","('get', 0.0027662462)","('smart', 0.0026673458)","('device', 0.0023931311)","('like', 0.0023405633)","('would', 0.0021128573)","('need', 0.0020702553)"
"('digit', 0.008427679)","('use', 0.0034612012)","('would', 0.0030365984)","('switch', 0.0028645704)","('like', 0.0025709425)","('work', 0.002220337)","('home', 0.0022048717)","('smart', 0.0021974023)","('get', 0.0021923895)","('control', 0.001971785)"
"('digit', 0.0054103243)","('use', 0.003635059)","('get', 0.002744381)","('need', 0.0025195996)","('switch', 0.0025167803)","('would', 0.0024986996)","('go', 0.002468579)","('work', 0.0022865662)","('want', 0.002264669)","('like', 0.002204232)"
"('digit', 0.005171985)","('use', 0.004493953)","('switch', 0.0038562296)","('like', 0.0026638405)","('would', 0.0026492886)","('work', 0.002553614)","('get', 0.002313718)","('go', 0.0021406708)","('smart', 0.0020679927)","('hub', 0.0020623347)"
"('digit', 0.00565791)","('switch', 0.004292197)","('use', 0.0040011466)","('would', 0.0025351932)","('get', 0.002426122)","('light', 0.0023930063)","('like', 0.0022385637)","('go', 0.002199855)","('smart', 0.002098334)","('work', 0.0020576352)"
"('digit', 0.005609915)","('switch', 0.004658887)","('use', 0.003681369)","('work', 0.0033797368)","('like', 0.002979672)","('get', 0.0028488436)","('go', 0.0024033987)","('device', 0.0023724346)","('smart', 0.0021829808)","('would', 0.0020118428)"
"('digit', 0.006667176)","('switch', 0.004066231)","('use', 0.003814164)","('work', 0.0036706761)","('get', 0.0035362034)","('go', 0.00262926)","('smart', 0.0024349212)","('like', 0.0023549872)","('light', 0.0023017507)","('device', 0.0022959241)"
"('digit', 0.0065607494)","('switch', 0.0040959767)","('use', 0.0039401916)","('work', 0.0032862127)","('would', 0.0027297365)","('get', 0.0026716045)","('light', 0.0026553872)","('smart', 0.0025666165)","('like', 0.0024661224)","('go', 0.0022909099)"
"('digit', 0.004785058)","('use', 0.0037014598)","('switch', 0.0034336592)","('get', 0.0031442097)","('light', 0.0027482114)","('like', 0.002668342)","('smart', 0.0023212666)","('go', 0.0022536162)","('would', 0.0022527883)","('control', 0.0020579428)"
"('digit', 0.00759308)","('use', 0.0039719534)","('switch', 0.0034301751)","('would', 0.0026565301)","('get', 0.002591276)","('device', 0.0025399711)","('go', 0.00246459)","('like', 0.0023990115)","('work', 0.0023693815)","('light', 0.0022107314)"
"('digit', 0.004902328)","('switch', 0.004417894)","('use', 0.003418038)","('get', 0.00311313)","('like', 0.0027419361)","('light', 0.0026458954)","('work', 0.0025658275)","('would', 0.0022687237)","('want', 0.0019970487)","('smart', 0.001955481)"
"('digit', 0.0055498364)","('switch', 0.004305642)","('use', 0.0036292672)","('like', 0.003024168)","('work', 0.0028843489)","('get', 0.002811351)","('control', 0.002608588)","('go', 0.002159618)","('smart', 0.0021560413)","('device', 0.0019846377)"
"('digit', 0.006561224)","('use', 0.0039330767)","('get', 0.0030173936)","('like', 0.0029351306)","('work', 0.002793956)","('switch', 0.0026463184)","('go', 0.0025440045)","('smart', 0.0022591755)","('would', 0.00205316)","('hub', 0.0019815627)"
"('digit', 0.00491536)","('like', 0.0034359738)","('use', 0.0033672694)","('get', 0.0031163536)","('smart', 0.002835078)","('switch', 0.002816586)","('go', 0.0025109279)","('work', 0.0024041112)","('light', 0.0023993403)","('would', 0.0023655652)"
"('digit', 0.0046655005)","('use', 0.004427079)","('get', 0.0032483477)","('switch', 0.0028899831)","('go', 0.0026292892)","('light', 0.0026062808)","('like', 0.0024836434)","('would', 0.0023980502)","('device', 0.0023879767)","('work', 0.002259007)"
"('digit', 0.0049024206)","('switch', 0.0035455404)","('get', 0.0031849318)","('use', 0.002837592)","('work', 0.0027845502)","('like', 0.0024191262)","('would', 0.0024126633)","('light', 0.0023919938)","('smart', 0.0023526421)","('device', 0.0023172651)"
"('digit', 0.0073984335)","('switch', 0.003401707)","('use', 0.003337579)","('get', 0.0033309488)","('go', 0.0031467956)","('like', 0.0030912615)","('work', 0.0030830842)","('device', 0.0022516341)","('smart', 0.0021567286)","('look', 0.0020190256)"
"('digit', 0.0064020976)","('use', 0.004900513)","('get', 0.0034287043)","('switch', 0.0030612187)","('go', 0.0024665087)","('like', 0.0022731693)","('light', 0.0020944246)","('would', 0.0020418898)","('hub', 0.0019949367)","('work', 0.0019848668)"
"('digit', 0.004911937)","('use', 0.0037550353)","('switch', 0.0035466135)","('smart', 0.0030331279)","('go', 0.0028278548)","('get', 0.002724504)","('like', 0.002359131)","('would', 0.002307381)","('work', 0.0021291599)","('turn', 0.0020919438)"
"('use', 0.0049136993)","('digit', 0.0048750965)","('switch', 0.0033564754)","('go', 0.0029180862)","('get', 0.0026999773)","('work', 0.0025597063)","('would', 0.0025532986)","('like', 0.0024555172)","('hub', 0.0023818729)","('device', 0.0023542694)"
"('digit', 0.0068026255)","('use', 0.003879224)","('switch', 0.003243979)","('get', 0.0030360625)","('light', 0.0029292484)","('work', 0.002705401)","('go', 0.0025546264)","('smart', 0.0024197816)","('like', 0.002183265)","('would', 0.0018525724)"
"('digit', 0.0068200696)","('switch', 0.0044199144)","('use', 0.0038582238)","('get', 0.003200173)","('work', 0.0031923729)","('light', 0.0025859713)","('like', 0.002553904)","('would', 0.0023866887)","('smart', 0.0022160718)","('go', 0.002067781)"
"('digit', 0.005873176)","('use', 0.0040196986)","('switch', 0.0035157711)","('work', 0.0033943702)","('like', 0.003121465)","('get', 0.0029790062)","('go', 0.0026175387)","('would', 0.002613961)","('smart', 0.002454378)","('need', 0.0023493771)"
"('use', 0.005983474)","('digit', 0.0051526157)","('switch', 0.0042425217)","('work', 0.0027402495)","('get', 0.0027032476)","('smart', 0.0026079915)","('light', 0.0025094384)","('would', 0.0023678034)","('like', 0.0022062154)","('control', 0.0020457192)"
"('digit', 0.004746353)","('use', 0.0031924555)","('like', 0.0030955167)","('get', 0.0029573808)","('smart', 0.0028886558)","('switch', 0.0025728415)","('go', 0.0025451363)","('would', 0.0022028661)","('work', 0.0021593196)","('thing', 0.0021560257)"
"('digit', 0.005607576)","('get', 0.0039993594)","('use', 0.0035446668)","('switch', 0.00344325)","('like', 0.0024909596)","('would', 0.002487622)","('light', 0.0024220718)","('hub', 0.0022916065)","('work', 0.0022914987)","('smart', 0.0020924546)"
"('digit', 0.0053439215)","('switch', 0.0043181875)","('use', 0.003595922)","('smart', 0.0028921936)","('get', 0.0025831512)","('like', 0.0024357354)","('work', 0.0023748917)","('would', 0.0023244286)","('look', 0.0021165363)","('device', 0.0020770577)"
"('digit', 0.0042758915)","('use', 0.0032555584)","('switch', 0.003251004)","('get', 0.003232827)","('would', 0.0026898747)","('work', 0.0025060733)","('go', 0.002442219)","('smart', 0.0021450971)","('control', 0.002095693)","('like', 0.0020744808)"
"('digit', 0.0061546946)","('switch', 0.004252963)","('use', 0.0036960489)","('go', 0.0027132852)","('get', 0.0026536216)","('smart', 0.002474531)","('would', 0.0023769753)","('light', 0.0022960098)","('like', 0.0022812288)","('want', 0.002155131)"
"('digit', 0.0048188716)","('use', 0.0043187304)","('switch', 0.0030525718)","('go', 0.002877695)","('like', 0.0028643191)","('get', 0.0027224957)","('work', 0.002596901)","('smart', 0.0025513845)","('want', 0.0021066063)","('hub', 0.0020309875)"
"('digit', 0.005373343)","('use', 0.00368018)","('switch', 0.003610267)","('get', 0.0030375225)","('work', 0.0027662946)","('would', 0.0025826052)","('like', 0.0023179145)","('want', 0.002191036)","('hub', 0.0021849505)","('device', 0.0021543894)"
"('digit', 0.0053679217)","('use', 0.0035340972)","('switch', 0.0031562387)","('smart', 0.002825468)","('go', 0.0028105113)","('work', 0.0027731794)","('get', 0.0025408284)","('light', 0.0023117408)","('like', 0.002261834)","('need', 0.0022080399)"
"('digit', 0.0048759826)","('switch', 0.0037199694)","('use', 0.003579726)","('work', 0.0033829622)","('get', 0.00310081)","('would', 0.0029343606)","('want', 0.0021289347)","('like', 0.0021059958)","('smart', 0.0019829555)","('device', 0.0018715176)"
"('digit', 0.005417879)","('switch', 0.0047431267)","('use', 0.0038981703)","('would', 0.0033843606)","('work', 0.0032131504)","('like', 0.0027539253)","('get', 0.0026912617)","('device', 0.002591651)","('go', 0.0025658477)","('light', 0.002309553)"
"('digit', 0.0058974773)","('use', 0.0035855218)","('switch', 0.0031969815)","('would', 0.003064033)","('work', 0.002819971)","('go', 0.0023586897)","('smart', 0.002319214)","('get', 0.0022990203)","('like', 0.002020245)","('think', 0.0020057785)"
"('digit', 0.0050347135)","('use', 0.0037913607)","('switch', 0.0033474464)","('get', 0.0032665138)","('work', 0.0030665782)","('smart', 0.0026330778)","('like', 0.0024374959)","('would', 0.0023191972)","('control', 0.0020418845)","('light', 0.0019768882)"
"('digit', 0.0059526763)","('use', 0.0045099384)","('switch', 0.0036067704)","('go', 0.002575414)","('get', 0.0025740569)","('work', 0.0023808042)","('like', 0.0021108466)","('smart', 0.002088942)","('make', 0.0019915802)","('want', 0.0019767173)"
"('digit', 0.0065617496)","('switch', 0.0040486255)","('get', 0.0034145494)","('use', 0.0030836454)","('would', 0.0030223993)","('like', 0.0025016945)","('smart', 0.002498089)","('work', 0.0023708628)","('go', 0.0022978825)","('light', 0.0021119548)"
"('digit', 0.0041749417)","('use', 0.0038578499)","('switch', 0.0034509269)","('like', 0.0031432342)","('work', 0.0028750477)","('smart', 0.0024843086)","('get', 0.00244118)","('would', 0.0023916094)","('go', 0.0022489084)","('want', 0.0021393523)"
"('digit', 0.008847904)","('use', 0.004101184)","('switch', 0.0037750995)","('get', 0.0033187093)","('would', 0.003049859)","('like', 0.0025292684)","('work', 0.0024536196)","('go', 0.0021366533)","('hub', 0.0020692085)","('smart', 0.0020463462)"
"('digit', 0.004801513)","('use', 0.0045768395)","('work', 0.004011973)","('get', 0.0032655282)","('switch', 0.0031183986)","('go', 0.0026987842)","('like', 0.0025916002)","('need', 0.0022302386)","('want', 0.0022096243)","('smart', 0.002057321)"
"('digit', 0.0057510883)","('get', 0.0039501223)","('use', 0.0038538973)","('switch', 0.0033215703)","('smart', 0.0027053375)","('work', 0.0026484577)","('light', 0.0026009376)","('would', 0.0023777655)","('device', 0.002142403)","('like', 0.0021311499)"
"('digit', 0.004430419)","('use', 0.0044197678)","('switch', 0.0037447726)","('get', 0.0033274803)","('work', 0.0028948146)","('go', 0.0026438115)","('would', 0.0024527083)","('smart', 0.0023744712)","('light', 0.0023214205)","('want', 0.0020963466)"
